129,545,50,0.93%,2.8459,512600,512600,2.8514,主要消费,主要消费,-2.74%,000932,0.00%,中证消费,23:50:05,15:00:00,2020-01-23,0,6.395,31.058,2.878,0.00,0.16,92.23
130,1214,50,1.24%,1.5502,512610,512610,1.5508,医药卫生,医药卫生,-2.42%,000933,0.00%,中证医药,23:50:05,15:00:00,2020-01-23,0,4.208,38.768,1.570,0.00,0.19,110.52
131,2674,50,1.00%,1.9918,512640,512640,1.9940,金融地产,金融地产,-1.18%,000934,0.00%,中证金融,23:50:05,15:00:00,2020-01-23,0,1.078,8.319,2.014,0.00,0.54,3.06
132,323108,100,0.41%,0.7869,512660,512660,0.7868,军工ETF,军工ETF,-1.62%,399967,0.00%,中证军工,23:50:05,15:00:00,2020-01-23,0,2.625,65.582,0.790,-0.18,25.53,16849.64
133,8683,50,-0.33%,1.0980,512670,512670,1.1026,国防ETF,国防ETF,-2.40%,399973,0.00%,中证国防,23:50:05,15:00:00,2020-01-23,0,3.288,48.293,1.099,-0.01,0.95,729.54
134,55693,60,0.06%,0.7957,512680,512680,0.7965,军工基金,军工基金,-1.85%,399967,0.00%,中证军工,23:50:05,15:00:00,2020-01-23,0,2.625,65.582,0.797,0.00,4.44,761.43
135,18513,50,0.51%,1.1521,512690,512690,1.1551,酒ETF,酒ETF,-2.85%,399987,0.00%,中证酒,23:50:05,15:00:00,2020-01-23,0,7.003,30.289,1.161,0.03,2.15,3749.26
136,28138,20,-0.02%,1.1887,512700,512700,1.1912,银行基金,银行基金,-2.22%,399986,0.00%,中证银行,23:50:05,15:00:00,2020-01-23,0,0.817,6.448,1.191,0.00,3.35,521.82
137,590033,200,0.12%,1.0593,512710,512710,1.0597,军工龙头,军工龙头,-2.66%,-,0.00%,军工龙头,23:50:05,15:00:00,2020-01-23,0,-,-,1.061,0.00,62.60,9226.67
138,29045,100,0.60%,1.2404,512720,512720,1.2416,计算机,计算机,-3.55%,-,0.00%,CS计算机,23:50:05,15:00:00,2020-01-23,0,-,-,1.249,-0.11,3.63,9702.65
139,50915,100,0.31%,1.0131,512750,512750,1.0139,基本面50,基本面50,-2.31%,000925,0.00%,基本面50,23:50:05,15:00:00,2020-01-23,0,1.138,9.217,1.017,-0.02,5.18,1902.86
140,291866,100,-0.09%,1.9567,512760,512760,1.9568,半导体50,半导体50,-2.69%,-,0.00%,中华半导体,23:50:05,15:00:00,2020-01-23,0,-,-,1.955,5.02,57.06,239439.05
141,270524,30,0.26%,1.0815,512800,512800,1.0822,银行ETF,银行ETF,-2.16%,399986,0.00%,中证银行,23:50:05,15:00:00,2020-01-23,0,0.817,6.448,1.085,0.52,29.35,24418.64
142,7179,100,0.83%,0.7583,512810,512810,0.7587,军工行业,军工行业,-1.92%,399967,0.00%,中证军工,23:50:05,15:00:00,2020-01-23,0,2.625,65.582,0.765,0.00,0.55,155.47
143,13360,30,0.11%,1.1166,512820,512820,1.1168,银行股基,银行股基,-2.19%,399986,0.00%,中证银行,23:50:05,15:00:00,2020-01-23,0,0.817,6.448,1.118,0.00,1.49,554.68
144,2463,300,-0.20%,1.2888,512860,512860,1.2906,MSCI中国,MSCI中国,-3.23%,-,0.00%,A股国际通,23:50:05,15:00:00,2020-01-23,0,-,-,1.288,0.00,0.32,155.89
145,1517529,100,0.38%,0.9900,512880,512880,0.9902,证券ETF,证券ETF,-3.96%,399975,0.00%,证券公司,23:50:05,15:00:00,2020-01-23,0,1.816,28.530,0.994,-2.20,150.84,177697.23
146,256571,30,0.22%,0.9631,512900,512900,0.9639,证券基金,证券基金,-3.98%,399975,0.00%,证券公司,23:50:05,15:00:00,2020-01-23,0,1.816,28.530,0.966,0.72,24.78,3907.67
147,8509,300,-0.18%,1.2925,512920,512920,1.2983,MSCI新华,MSCI新华,-2.56%,-,0.00%,A股国际,23:50:05,15:00:00,2020-01-23,0,-,-,1.296,-0.04,1.10,0.18
148,1306155,100,0.10%,0.9690,512950,512950,0.9690,央企改革,央企改革,-3.10%,000860,0.00%,结构调整,23:50:05,15:00:00,2020-01-23,0,1.248,15.503,0.970,0.00,126.70,416.57
149,1302226,100,-0.10%,0.9657,512960,512960,0.9660,央调ETF,央调ETF,-3.02%,000860,0.00%,结构调整,23:50:05,15:00:00,2020-01-23,0,1.248,15.503,0.965,-0.02,125.66,276.39
150,253552,100,-0.01%,0.8772,512980,512980,0.8781,传媒ETF,传媒ETF,-2.66%,399971,0.00%,中证传媒,23:50:05,15:00:00,2020-01-23,0,3.113,40.323,0.878,-0.46,22.26,8761.73
151,43152,300,0.16%,1.2437,512990,512990,1.2460,MSCIA股,MSCIA股,-2.65%,-,0.00%,A股国际通,23:50:05,15:00:00,2020-01-23,0,-,-,1.248,0.00,5.39,3188.19
152,694729,100,0.32%,1.4048,515000,515000,1.4055,科技ETF,科技ETF,-3.23%,-,0.00%,科技龙头,23:50:05,15:00:00,2020-01-23,0,-,-,1.410,4.70,97.96,149606.29
153,39427,50,0.30%,1.0196,515010,515010,1.0219,华夏证券,华夏证券,-3.94%,399975,0.00%,证券公司,23:50:05,15:00:00,2020-01-23,0,1.816,28.530,1.025,0.03,4.04,1090.14
154,15485,50,-0.05%,0.9878,515020,515020,0.9915,华夏银基,华夏银基,-1.98%,399986,0.00%,中证银行,23:50:05,15:00:00,2020-01-23,0,0.817,6.448,0.991,0.01,1.53,168.25
155,741107,80,0.61%,1.1103,515050,515050,1.1112,5GETF,5GETF,-3.87%,-,0.00%,5G通信,23:50:05,15:00:00,2020-01-23,0,-,-,1.118,2.03,82.86,141833.93
156,12348,100,0.32%,0.9398,515060,515060,0.9410,华夏地产,华夏地产,-2.68%,-,0.00%,房地产,23:50:05,15:00:00,2020-01-23,0,-,-,0.944,0.00,1.17,141.57
157,69947,150,0.05%,1.1015,515070,515070,1.1055,AI智能,AI智能,-3.32%,-,0.00%,CS人工智,23:50:05,15:00:00,2020-01-23,0,-,-,1.106,0.32,7.74,16959.71
158,17615,200,0.63%,1.0322,515080,515080,1.0335,中证红利,中证红利,-1.89%,000922,0.00%,中证红利,23:50:05,15:00:00,2020-01-23,0,0.959,7.470,1.040,0.02,1.83,2331.51
159,81064,100,-0.16%,0.9930,515180,515180,0.9956,100红利,100红利,-2.74%,000922,0.00%,中证红利,23:50:05,15:00:00,2020-01-23,0,0.959,7.470,0.994,0.06,8.06,5463.16
160,69602,200,0.16%,1.1605,515580,515580,1.1612,中证科技,中证科技,-3.33%,-,0.00%,科技100,23:50:05,15:00:00,2020-01-23,0,-,-,1.163,-0.12,8.09,4224.37
161,47718,200,-0.14%,0.9681,515650,515650,0.9714,消费50,消费50,-3.77%,-,0.00%,CS消费50,23:50:05,15:00:00,2020-01-23,0,-,-,0.970,0.00,4.63,4072.50
162,430144,400,0.25%,0.9856,515800,515800,0.9865,800ETF,800ETF,-2.75%,000906,0.00%,中证800,23:50:05,15:00:00,2020-01-23,0,1.546,13.473,0.989,-0.08,42.54,4168.19
163,23691,300,-0.14%,0.9914,515810,515810,0.9944,ZZ800ETF,ZZ800ETF,-2.93%,000906,0.00%,中证800,23:50:05,15:00:00,2020-01-23,0,1.546,13.473,0.993,0.00,2.35,1954.03
164,69488,-,0.52%,1.2011,515860,515860,1.2028,科技100,科技100,-1.47%,-,0.00%,新兴科技100,23:50:05,15:00:00,2020-01-23,0,-,-,1.209,-0.23,8.40,5772.76
165,90246,100,0.33%,1.1327,515880,515880,1.1333,通信ETF,通信ETF,-4.13%,-,0.00%,通信设备,23:50:05,15:00:00,2020-01-23,0,-,-,1.137,0.08,10.26,13588.55
0,159901,深100ETF,399330,20,141217,73.76,-0.66,5.223,18860.36,15:00:03,-3.81%,5.2252,23:50:04,-0.07%,5.2264,2020-01-23,深证100,0.00%,23.210,3.182,0,深100ETF,159901
1,159902,中 小 板,399005,50,65846,22.68,0.86,3.444,8153.41,15:00:03,-3.45%,3.4470,23:50:04,-0.09%,3.4470,2020-01-23,中小板指,0.00%,27.961,3.688,0,中 小 板,159902
2,159903,深成ETF,399001,300,37615,4.53,0.00,1.205,263.61,15:00:03,-1.95%,1.1786,23:50:04,2.24%,1.1786,2020-01-23,深证成指,0.00%,24.923,2.759,0,深成ETF,159903
3,159905,深红利,399324,50,98094,19.31,0.11,1.969,12090.02,15:00:03,-3.90%,1.9670,23:50:04,0.07%,1.9677,2020-01-23,深证红利,0.00%,16.100,2.429,0,深红利,159905
4,159906,深成长,399346,100,13564,1.46,-0.02,1.080,490.60,15:00:03,-2.44%,1.0649,23:50:04,0.93%,1.0700,2020-01-23,深证成长,0.00%,22.898,3.781,0,深成长,159906
5,159907,中小300,399008,150,15860,2.22,-0.02,1.399,90.76,15:00:03,-4.57%,1.3925,23:50:04,0.45%,1.3927,2020-01-23,中小300,0.00%,29.957,3.137,0,中小300,159907
6,159908,博时创业,399006,150,6723,1.11,0.00,1.656,63.65,15:00:03,-3.33%,1.6526,23:50:04,0.18%,1.6531,2020-01-23,创业板指,0.00%,54.313,5.818,0,博时创业,159908
7,159909,深TMT,399610,25,7002,3.99,0.00,5.699,449.96,15:00:03,-3.52%,5.6975,23:50:04,0.02%,5.6977,2020-01-23,TMT50,0.00%,47.168,5.243,0,深TMT,159909
8,159910,深F120,399702,100,70491,13.86,0.00,1.966,380.43,15:00:03,-3.72%,1.9644,23:50:04,0.08%,1.9645,2020-01-23,深证F120,0.00%,18.224,2.325,0,深F120,159910
9,159911,民营ETF,399337,50,1247,0.54,0.01,4.352,813.06,15:00:03,-2.05%,4.3425,23:50:04,0.18%,4.3443,2020-01-23,深证民营,0.00%,30.753,4.490,0,民营ETF,159911
10,159912,深300ETF,399007,160,8795,1.27,0.00,1.445,254.48,15:00:03,-1.97%,1.4247,23:50:04,1.41%,1.4249,2020-01-23,深证300,0.00%,23.642,2.869,0,深300ETF,159912
11,159913,深价值,399348,100,3633,0.73,0.02,2.010,9.05,15:00:03,-4.74%,2.0133,23:50:04,-0.20%,2.0140,2020-01-23,深证价值,0.00%,13.532,1.737,0,深价值,159913
12,159915,创业板,399006,200,971345,179.99,0.11,1.853,122034.98,15:00:03,-3.39%,1.8537,23:50:04,-0.06%,1.8541,2020-01-23,创业板指,0.00%,54.313,5.818,0,创业板,159915
13,159916,深F60,399701,50,22807,10.01,0.07,4.390,156.52,15:00:03,-3.33%,4.3744,23:50:04,0.34%,4.3753,2020-01-23,深证F60,0.00%,16.715,2.322,0,深F60,159916
14,159918,中创400,399624,100,7756,1.23,0.00,1.584,14.74,15:00:03,-4.12%,1.6039,23:50:04,-1.27%,1.6043,2020-01-23,中创400,0.00%,43.135,2.898,0,中创400,159918
15,159919,300ETF,399300,90,653242,264.63,-2.01,4.051,138927.37,15:00:03,-3.18%,4.0635,23:50:04,-0.31%,4.0635,2020-01-23,沪深300,0.00%,12.145,1.484,0,300ETF,159919
16,159922,500ETF,000905,45,62728,35.86,0.18,5.716,27565.59,15:00:03,-2.97%,5.6912,23:50:04,0.48%,5.6888,2020-01-23,中证500,0.00%,25.291,1.887,0,500ETF,159922
17,159923,100ETF,000903,100,1729,0.30,0.00,1.750,146.04,15:00:03,-2.67%,1.7498,23:50:04,0.00%,1.7500,2020-01-23,中证100,0.00%,10.912,1.376,0,100ETF,159923
18,159925,南方300,000300,200,94320,16.66,-0.14,1.766,751.12,15:00:03,-3.13%,1.7692,23:50:04,-0.25%,1.7704,2020-01-23,沪深300,0.00%,12.145,1.484,0,南方300,159925
19,159928,消费ETF,399932,50,111966,32.55,0.13,2.907,10315.37,15:00:03,-3.81%,2.8941,23:50:04,0.36%,2.8966,2020-01-23,中证消费,0.00%,31.058,6.395,0,消费ETF,159928
20,159929,医药ETF,399933,50,30470,4.96,0.04,1.627,7914.99,15:00:03,-1.81%,1.6238,23:50:04,0.17%,1.6242,2020-01-23,中证医药,0.00%,38.768,4.208,0,医药ETF,159929
21,159930,能源ETF,399928,50,6240,0.42,0.01,0.678,500.69,15:00:03,-2.73%,0.6746,23:50:04,0.50%,0.6746,2020-01-23,中证能源,0.00%,13.924,0.911,0,能源ETF,159930
22,159931,金融ETF,399934,50,1833,0.32,0.01,1.759,68.35,15:00:03,-1.40%,1.7193,23:50:04,2.32%,1.7192,2020-01-23,中证金融,0.00%,8.319,1.078,0,金融ETF,159931
23,159932,500深ETF,399802,100,2251,0.34,0.00,1.514,64.08,15:00:03,-2.01%,1.5088,23:50:04,0.26%,1.5100,2020-01-23,500深市,0.00%,30.620,2.004,0,500深ETF,159932
24,159933,金地ETF,000914,50,18988,4.24,0.00,2.234,0.64,15:00:03,0.95%,2.1424,23:50:04,4.18%,2.1443,2020-01-23,300金融,0.00%,8.180,1.074,0,金地ETF,159933
25,159935,景顺500,000905,200,10657,1.65,0.00,1.549,9.31,15:00:03,0.19%,1.4955,23:50:04,3.43%,1.4976,2020-01-23,中证500,0.00%,25.291,1.887,0,景顺500,159935
26,159936,可选消费,000989,200,23216,3.39,0.09,1.460,72.66,15:00:03,-1.75%,1.4311,23:50:04,1.93%,1.4323,2020-01-23,全指可选,0.00%,27.116,2.050,0,可选消费,159936
27,159938,广发医药,000991,100,175428,25.40,0.49,1.448,7173.65,15:00:03,-2.03%,1.4478,23:50:04,-0.01%,1.4482,2020-01-23,全指医药,0.00%,40.502,4.059,0,广发医药,159938
28,159939,信息技术,000993,200,140683,17.95,0.66,1.276,13913.68,15:00:03,-3.63%,1.2710,23:50:04,0.28%,1.2725,2020-01-23,全指信息,0.00%,79.610,4.493,0,信息技术,159939
29,159940,全指金融,000992,100,64906,6.69,0.02,1.030,216.16,15:00:03,-3.38%,1.0305,23:50:04,-0.09%,1.0309,2020-01-23,全指金融,0.00%,8.438,1.085,0,全指金融,159940
30,159943,深证ETF,399001,30,2184,2.52,0.00,11.560,74.67,15:00:03,-3.51%,11.6316,23:50:04,-0.65%,11.6360,2020-01-23,深证成指,0.00%,24.923,2.759,0,深证ETF,159943
31,159944,全指材料,000987,200,2961,0.23,0.00,0.767,12.72,15:00:03,-1.41%,0.7467,23:50:04,2.66%,0.7471,2020-01-23,全指材料,0.00%,19.738,1.792,0,全指材料,159944
32,159945,全指能源,000986,50,4607,0.28,0.00,0.612,11.99,15:00:03,-3.32%,0.6109,23:50:04,0.11%,0.6113,2020-01-23,全指能源,0.00%,14.069,0.935,0,全指能源,159945
33,159948,创业板EF,399006,50,61320,12.37,0.04,2.018,1263.20,15:00:03,-3.35%,2.0147,23:50:04,0.15%,2.0149,2020-01-23,创业板指,0.00%,54.313,5.818,0,创业板EF,159948
34,159949,创业板50,399673,100,858179,61.02,-0.04,0.711,59181.24,15:00:03,-3.00%,0.7096,23:50:04,0.15%,0.7099,2020-01-23,创业板50,0.00%,62.192,6.524,0,创业板50,159949
35,159951,中关村A,399422,300,1832,0.17,0.00,0.902,1.62,15:00:03,-1.42%,0.8821,23:50:04,2.22%,0.8824,2020-01-23,中关村A,0.00%,32.071,2.167,0,中关村A,159951
36,159952,创业ETF,399006,100,127598,14.20,0.00,1.113,5997.43,15:00:03,-3.72%,1.1113,23:50:04,0.16%,1.1112,2020-01-23,创业板指,0.00%,54.313,5.818,0,创业ETF,159952
37,159953,工业ETF,000988,200,2717,0.21,0.00,0.762,4.23,15:00:03,-2.93%,0.7556,23:50:04,0.81%,0.7559,2020-01-23,全指工业,0.00%,20.970,1.686,0,工业ETF,159953
38,159955,创业板E,399006,200,2283,0.24,-0.01,1.035,193.28,15:00:03,-3.09%,1.0342,23:50:04,-0.12%,1.0362,2020-01-23,创业板指,0.00%,54.313,5.818,0,创业板E,159955
39,159956,创业板F,399006,100,5398,0.61,-0.01,1.121,316.42,15:00:03,-1.41%,1.0979,23:50:04,2.07%,1.0983,2020-01-23,创业板指,0.00%,54.313,5.818,0,创业板F,159956
40,159957,创业板HX,399006,300,15978,1.86,0.01,1.161,223.05,15:00:03,-2.44%,1.1411,23:50:04,1.65%,1.1421,2020-01-23,创业板指,0.00%,54.313,5.818,0,创业板HX,159957
41,159958,创业板ET,399006,70,17761,2.06,0.00,1.160,470.52,15:00:03,-0.34%,1.1227,23:50:04,3.29%,1.1231,2020-01-23,创业板指,0.00%,54.313,5.818,0,创业板ET,159958
42,159959,央企ETF,000860,100,333489,33.85,0.00,1.015,154.18,15:00:03,-2.78%,1.0141,23:50:04,0.09%,1.0141,2020-01-23,结构调整,0.00%,15.503,1.248,0,央企ETF,159959
43,159964,创业板PA,399006,200,3948,0.45,0.00,1.134,52.25,15:00:03,-3.24%,1.1461,23:50:04,-1.17%,1.1474,2020-01-23,创业板指,0.00%,54.313,5.818,0,创业板PA,159964
44,159965,央视50,399550,100,19343,2.20,0.00,1.135,596.66,15:00:03,-2.16%,1.1229,23:50:04,0.80%,1.1260,2020-01-23,央视50,0.00%,9.493,1.390,0,央视50,159965
45,159966,创蓝筹,399295,100,139155,18.37,0.16,1.320,11425.87,15:00:03,-3.08%,1.3179,23:50:04,0.16%,1.3179,2020-01-23,创业蓝筹,0.00%,52.032,7.001,0,创蓝筹,159966
46,159967,创成长,399296,100,13734,1.79,0.12,1.300,2482.62,15:00:03,-3.70%,1.3005,23:50:04,-0.05%,1.3006,2020-01-23,创成长,0.00%,54.761,7.863,0,创成长,159967
47,159968,ZZ500ETF,000905,40,30650,16.51,-0.09,5.385,18229.24,15:00:03,-3.37%,5.3822,23:50:04,0.09%,5.3802,2020-01-23,中证500,0.00%,25.291,1.887,0,ZZ500ETF,159968
48,159969,深100P,399330,100,13990,1.61,0.00,1.149,836.26,15:00:03,-3.69%,1.1484,23:50:04,0.01%,1.1489,2020-01-23,深证100,0.00%,23.210,3.182,0,深100P,159969
49,159971,创业板FG,399006,200,801,0.11,0.00,1.322,58.85,15:00:03,-3.57%,1.3222,23:50:04,-0.11%,1.3234,2020-01-23,创业板指,0.00%,54.313,5.818,0,创业板FG,159971
50,159973,民企100,399362,100,37698,4.62,0.00,1.226,19.29,15:00:03,-0.57%,1.1868,23:50:04,3.26%,1.1873,2020-01-23,民企100,0.00%,25.013,3.662,0,民企100,159973
51,159977,创业板TH,399006,100,137994,26.56,0.04,1.925,5505.33,15:00:03,-3.27%,1.9249,23:50:04,0.00%,1.9250,2020-01-23,创业板指,0.00%,54.313,5.818,0,创业板TH,159977
52,159985,豆粕ETF,DCESMFI,120,32832,3.10,0.14,0.944,1157.77,15:00:03,-1.05%,0.9416,23:50:04,-0.52%,0.9489,2020-01-23,大商所豆粕,0.00%,0.000,0.000,0,豆粕ETF,159985
53,159987,创新ETF,-,100,19846,2.25,0.00,1.133,3564.17,15:00:03,-2.83%,1.1304,23:50:04,0.19%,1.1308,2020-01-23,创新100,0.00%,-,-,0,创新ETF,159987
54,510010,治理ETF,000021,100,28052,3.37,0.00,1.200,15.87,15:00:00,-0.99%,1.1761,23:50:04,2.04%,1.1760,2020-01-23,180治理,0.00%,9.315,1.109,0,治理ETF,510010
55,510020,超大ETF,000980,10,5755,1.70,0.00,2.957,17.99,15:00:00,-3.27%,2.9749,23:50:04,-0.42%,2.9696,2020-01-23,中证超大,0.00%,9.983,1.243,0,超大ETF,510020
56,510030,价值ETF,000029,50,2753,1.49,0.00,5.395,124.57,15:00:00,-2.60%,5.3871,23:50:04,-0.22%,5.4070,2020-01-23,180价值,0.00%,7.626,0.949,0,价值ETF,510030
57,510050,50ETF,000016,90,1444387,422.48,-2.53,2.925,225967.00,15:00:08,-2.69%,2.9248,23:50:05,0.00%,2.9250,2020-01-23,上证50,0.00%,9.565,1.192,0,50ETF,510050
58,510060,央企ETF,000042,100,7296,1.35,0.00,1.844,38.60,15:00:00,-1.65%,1.8243,23:50:05,1.07%,1.8245,2020-01-23,上证央企,0.00%,8.751,0.989,0,央企ETF,510060
59,510070,民企ETF,000049,50,4462,0.86,0.00,1.938,11.46,15:00:00,-2.95%,1.9357,23:50:05,0.10%,1.9360,2020-01-23,上证民企,0.00%,26.726,3.996,0,民企ETF,510070
60,510090,责任ETF,000048,50,4758,0.93,0.00,1.949,3.98,15:00:00,0.72%,1.8690,23:50:05,4.07%,1.8727,2020-01-23,责任指数,0.00%,9.758,1.339,0,责任ETF,510090
61,510110,周期ETF,000063,30,842,0.32,0.00,3.853,11.44,15:00:00,-0.44%,3.8001,23:50:05,1.34%,3.8020,2020-01-23,上证周期,0.00%,8.536,1.044,0,周期ETF,510110
62,510120,非周ETF,000064,30,689,0.21,0.00,3.054,2.84,15:00:00,-3.17%,3.0901,23:50:05,-1.20%,3.0910,2020-01-23,非周期,0.00%,20.338,2.535,0,非周ETF,510120
63,510130,中盘ETF,000044,40,5789,2.32,0.00,3.999,2.13,15:00:00,-3.10%,4.0140,23:50:05,-0.57%,4.0220,2020-01-23,上证中盘,0.00%,14.261,1.561,0,中盘ETF,510130
64,510150,消费ETF,000069,40,2993,1.65,0.00,5.525,427.83,15:00:00,-2.90%,5.5238,23:50:05,-0.27%,5.5400,2020-01-23,消费80,0.00%,25.405,3.564,0,消费ETF,510150
65,510160,小康ETF,399901,200,92006,5.23,-0.01,0.568,145.24,15:00:00,-2.07%,0.5634,23:50:05,0.64%,0.5644,2020-01-23,小康指数,0.00%,10.444,1.268,0,小康ETF,510160
66,510170,商品ETF,000066,50,6923,1.18,0.00,1.706,24.76,15:00:00,-2.01%,1.7160,23:50:05,-0.87%,1.7210,2020-01-23,上证商品,0.00%,16.639,1.118,0,商品ETF,510170
67,510180,180ETF,000010,50,561306,192.75,-0.12,3.434,9081.55,15:00:00,-2.75%,3.4269,23:50:05,0.20%,3.4270,2020-01-23,上证180,0.00%,10.500,1.274,0,180ETF,510180
68,510190,龙头ETF,000065,50,2515,0.89,0.00,3.527,51.34,15:00:00,-0.93%,3.4540,23:50:05,2.05%,3.4560,2020-01-23,上证龙头,0.00%,11.627,1.446,0,龙头ETF,510190
69,510210,综指ETF,000001,50,3764,1.43,0.00,3.799,683.34,15:00:00,-2.46%,3.7898,23:50:05,-0.21%,3.8070,2020-01-23,上证指数,0.00%,12.787,1.381,0,综指ETF,510210
70,510220,中小ETF,000046,100,1873,0.79,0.00,4.220,17.36,15:00:00,-2.22%,4.2130,23:50:05,0.14%,4.2141,2020-01-23,上证中小,0.00%,17.069,1.641,0,中小ETF,510220
71,510230,金融ETF,000018,50,84626,46.66,0.00,5.514,3686.67,15:00:00,-2.37%,5.4997,23:50:05,0.25%,5.5002,2020-01-23,180金融,0.00%,7.950,1.020,0,金融ETF,510230
72,510270,国企ETF,000056,100,1383,0.16,0.00,1.129,20.47,15:00:00,-2.92%,1.1120,23:50:05,1.44%,1.1130,2020-01-23,上证国企,0.00%,9.583,1.117,0,国企ETF,510270
73,510290,380ETF,000009,200,13045,1.98,0.00,1.516,230.74,15:00:00,-2.38%,1.5072,23:50:05,0.54%,1.5079,2020-01-23,上证380,0.00%,18.370,1.981,0,380ETF,510290
74,510300,300ETF,399300,90,1022179,408.46,-12.55,3.996,304204.60,15:00:00,-2.99%,3.9985,23:50:05,-0.06%,3.9983,2020-01-23,沪深300,0.00%,12.145,1.484,0,300ETF,510300
75,510310,HS300ETF,000300,200,478431,85.11,-0.07,1.779,14111.28,15:00:00,-2.68%,1.7741,23:50:05,0.25%,1.7746,2020-01-23,沪深300,0.00%,12.145,1.484,0,HS300ETF,510310
76,510330,华夏300,399300,90,760795,304.55,-1.55,4.003,106921.30,15:00:00,-2.98%,4.0049,23:50:05,-0.05%,4.0050,2020-01-23,沪深300,0.00%,12.145,1.484,0,华夏300,510330
77,510350,工银300,000300,90,94061,37.60,-0.36,3.997,8736.62,15:00:00,-2.80%,3.9842,23:50:05,0.30%,3.9852,2020-01-23,沪深300,0.00%,12.145,1.484,0,工银300,510350
78,510360,广发300,399300,300,250738,33.00,-0.47,1.316,1330.50,15:00:00,-2.95%,1.3135,23:50:05,0.13%,1.3143,2020-01-23,沪深300,0.00%,12.145,1.484,0,广发300,510360
79,510380,国寿300,399300,90,472880,48.71,0.00,1.030,18.15,15:00:00,-3.29%,1.0314,23:50:05,-0.16%,1.0317,2020-01-23,沪深300,0.00%,12.145,1.484,0,国寿300,510380
80,510390,平安300,399300,90,117155,48.61,-0.15,4.149,7966.24,15:00:00,-2.97%,4.1451,23:50:05,0.10%,4.1450,2020-01-23,沪深300,0.00%,12.145,1.484,0,平安300,510390
81,510410,资源ETF,000068,100,19926,1.22,0.01,0.614,600.70,15:00:00,-2.85%,0.6127,23:50:05,0.16%,0.6130,2020-01-23,上证资源,0.00%,16.979,1.046,0,资源ETF,510410
82,510430,50等权,000050,100,5792,0.91,0.00,1.566,4.86,15:00:00,-0.13%,1.5460,23:50:05,1.29%,1.5460,2020-01-23,50等权,0.00%,9.565,1.192,0,50等权,510430
83,510440,500沪市,000802,100,2206,0.36,0.00,1.612,13.14,15:00:00,-1.10%,1.5808,23:50:05,1.96%,1.5810,2020-01-23,500沪市,0.00%,21.563,1.783,0,500沪市,510440
84,510500,500ETF,000905,40,779147,452.76,-0.33,5.811,243776.97,15:00:00,-3.73%,5.8271,23:50:05,-0.24%,5.8247,2020-01-23,中证500,0.00%,25.291,1.887,0,500ETF,510500
85,510510,广发500,000905,200,340704,52.47,0.22,1.540,11747.05,15:00:00,-3.51%,1.5391,23:50:05,0.05%,1.5392,2020-01-23,中证500,0.00%,25.291,1.887,0,广发500,510510
86,510560,国寿500,000905,200,63632,7.53,0.00,1.184,1.39,15:00:00,-0.84%,1.1515,23:50:05,2.81%,1.1516,2020-01-23,中证500,0.00%,25.291,1.887,0,国寿500,510560
87,510580,ZZ500ETF,000905,60,14870,8.25,0.07,5.546,5839.28,15:00:00,-2.91%,5.5129,23:50:05,0.49%,5.5189,2020-01-23,中证500,0.00%,25.291,1.887,0,ZZ500ETF,510580
88,510590,平安500,000905,300,43559,24.14,-0.04,5.541,6077.17,15:00:00,-3.26%,5.5295,23:50:05,0.22%,5.5290,2020-01-23,中证500,0.00%,25.291,1.887,0,平安500,510590
89,510600,沪50ETF,000016,30,3762,1.16,0.01,3.076,2840.26,15:00:00,-2.66%,3.0763,23:50:05,-0.22%,3.0828,2020-01-23,上证50,0.00%,9.565,1.192,0,沪50ETF,510600
90,510630,消费行业,000036,50,7409,2.15,0.00,2.902,215.64,15:00:00,-3.23%,2.9016,23:50:05,-0.25%,2.9094,2020-01-23,上证消费,0.00%,31.895,6.975,0,消费行业,510630
91,510650,金融行业,000038,50,1845,0.36,0.00,1.963,26.00,15:00:00,-2.73%,1.9608,23:50:05,0.12%,1.9607,2020-01-23,上证金融,0.00%,7.566,1.008,0,金融行业,510650
92,510660,医药行业,000037,50,6338,1.28,0.10,2.022,1127.72,15:00:00,-1.99%,2.0183,23:50:05,-0.13%,2.0247,2020-01-23,上证医药,0.00%,38.833,4.359,0,医药行业,510660
93,510680,万家50,000016,100,6192,1.57,-0.01,2.530,2.02,15:00:00,-2.69%,2.4997,23:50:05,1.20%,2.5001,2020-01-23,上证50,0.00%,9.565,1.192,0,万家50,510680
94,510710,上50ETF,000016,30,21052,6.96,-0.12,3.305,2595.02,15:00:00,-2.56%,3.3006,23:50:05,0.07%,3.3026,2020-01-23,上证50,0.00%,9.565,1.192,0,上50ETF,510710
95,510800,上证50,000016,100,24258,2.65,0.00,1.094,1983.02,15:00:00,-2.41%,1.0912,23:50:05,0.15%,1.0924,2020-01-23,上证50,0.00%,9.565,1.192,0,上证50,510800
96,510850,工银上50,000016,60,167750,49.80,-0.41,2.969,16680.83,15:00:00,-2.53%,2.9636,23:50:05,0.16%,2.9644,2020-01-23,上证50,0.00%,9.565,1.192,0,工银上50,510850
97,510880,红利ETF,000015,50,128268,34.21,0.29,2.667,14010.28,15:00:08,-2.27%,2.6596,23:50:05,0.26%,2.6600,2020-01-23,红利指数,0.00%,6.886,0.857,0,红利ETF,510880
