,open,high,low,close,volume
2004-11-03,426.88,433.1,425.75,429.55,0.0
2004-11-04,429.45,434.07,424.96,433.55,0.0
2004-11-08,433.55,435.25,431.2,431.95,0.0
2004-11-09,432.05,436.74,431.38,435.15,0.0
2004-11-10,435.25,438.05,432.54,434.55,0.0
2004-11-11,434.35,435.55,432.1,434.88,0.0
2004-11-12,434.63,438.96,434.25,437.85,0.0
2004-11-15,437.63,440.35,436.03,436.75,0.0
2004-11-16,436.75,440.9,435.88,439.45,0.0
2004-11-17,439.55,445.15,438.98,444.65,0.0
2004-11-18,444.88,446.21,440.2,442.95,0.0
2004-11-19,443.05,448.35,441.75,447.05,0.0
2004-11-22,446.75,448.96,446.05,448.94,0.0
2004-11-23,448.85,449.71,446.04,447.05,0.0
2004-11-24,447.25,449.75,447.25,449.55,0.0
2004-11-25,449.25,452.85,448.88,451.69,0.0
2004-11-26,451.38,455.3,449.54,451.95,0.0
2004-11-29,452.0,454.85,449.54,453.95,0.0
2004-11-30,453.75,453.85,448.15,450.95,0.0
2004-12-01,451.15,455.66,450.44,454.75,0.0
2004-12-02,454.55,456.89,447.1,449.25,0.0
2004-12-03,449.15,456.42,448.21,455.9,0.0
2004-12-06,455.5,456.38,451.04,452.25,0.0
2004-12-07,452.15,455.05,450.4,450.9,0.0
2004-12-08,450.95,450.95,433.52,440.6,0.0
2004-12-09,440.4,441.4,432.5,437.3,0.0
2004-12-10,437.3,437.75,431.96,434.2,0.0
2004-12-13,434.13,440.07,434.13,438.85,0.0
2004-12-14,439.1,439.65,435.05,435.6,0.0
2004-12-15,435.0,441.5,435.0,440.6,0.0
2004-12-16,440.5,442.92,435.6,437.2,0.0
2004-12-17,437.25,442.04,436.95,441.5,0.0
2004-12-20,441.63,444.05,440.89,442.99,0.0
2004-12-21,442.63,443.6,440.57,441.6,0.0
2004-12-22,441.75,443.09,438.95,439.7,0.0
2004-12-23,439.75,442.6,439.6,442.24,0.0
2004-12-24,441.74,443.3,441.61,442.65,0.0
2004-12-27,442.5,445.55,442.45,444.35,0.0
2004-12-28,444.45,445.65,442.94,443.75,0.0
2004-12-29,443.88,444.49,433.61,436.45,0.0
2004-12-30,436.4,438.77,433.92,437.99,0.0
2004-12-31,437.63,439.05,436.88,438.45,0.0
2005-01-03,438.0,438.05,427.2,429.55,0.0
2005-01-04,429.75,430.0,424.16,427.55,0.0
2005-01-05,427.45,428.47,425.39,426.55,0.0
2005-01-06,426.65,427.55,420.47,421.4,0.0
2005-01-07,421.3,424.98,416.99,419.05,0.0
2005-01-10,419.35,421.75,418.9,419.63,0.0
2005-01-11,419.8,422.84,419.49,421.65,0.0
2005-01-12,421.85,427.75,420.7,426.15,0.0
2005-01-13,426.35,427.01,423.35,425.2,0.0
2005-01-14,425.35,425.67,420.6,423.15,0.0
2005-01-17,422.38,423.34,421.2,422.13,0.0
2005-01-18,421.85,424.0,421.25,423.05,0.0
2005-01-19,422.95,427.0,422.2,423.15,0.0
2005-01-20,423.25,423.38,420.15,422.35,0.0
2005-01-21,422.45,428.35,421.1,427.25,0.0
2005-01-24,426.65,428.1,426.65,427.35,0.0
2005-01-25,427.61,427.95,420.96,422.2,0.0
2005-01-26,422.0,427.77,421.38,426.8,0.0
2005-01-27,426.6,428.15,424.16,426.2,0.0
2005-01-28,426.4,427.76,424.45,427.0,0.0
2005-01-31,426.35,426.59,419.79,422.6,0.0
2005-02-01,422.38,422.75,419.5,421.13,0.0
2005-02-02,421.14,422.8,420.16,421.96,0.0
2005-02-03,421.92,421.95,414.71,417.2,0.0
2005-02-04,417.1,417.67,414.17,414.7,0.0
2005-02-07,414.74,416.33,412.75,413.4,0.0
2005-02-08,413.5,414.35,410.85,412.7,0.0
2005-02-09,412.65,413.8,410.4,413.35,0.0
2005-02-10,413.3,418.79,412.04,417.8,0.0
2005-02-11,417.7,422.14,416.49,420.9,0.0
2005-02-14,420.5,426.34,420.5,425.75,0.0
2005-02-15,425.65,427.25,423.73,425.75,0.0
2005-02-16,425.65,425.95,422.27,425.2,0.0
2005-02-17,426.0,428.6,424.21,427.17,0.0
2005-02-18,427.24,428.17,425.9,427.41,0.0
2005-02-21,427.4,427.98,426.24,427.45,0.0
2005-02-22,427.24,435.85,426.23,435.85,0.0
2005-02-23,435.63,435.95,431.9,434.55,0.0
2005-02-24,434.5,436.85,432.4,433.75,0.0
2005-02-25,433.7,435.64,431.1,435.25,0.0
2005-02-28,434.88,437.8,434.7,435.65,0.0
2005-03-01,435.6,435.95,430.93,432.6,0.0
2005-03-02,432.39,433.71,428.75,432.95,0.0
2005-03-03,432.85,433.63,429.16,429.65,0.0
2005-03-04,429.55,435.33,429.27,434.3,0.0
2005-03-07,434.6,435.43,432.4,434.55,0.0
2005-03-08,434.5,440.95,434.3,440.55,0.0
2005-03-09,440.85,442.61,438.96,440.6,0.0
2005-03-10,440.2,442.84,440.0,442.13,0.0
2005-03-11,442.2,447.05,440.15,444.95,0.0
2005-03-14,440.5,444.26,439.7,440.7,0.0
2005-03-15,440.5,444.01,439.88,443.15,0.0
2005-03-16,443.2,444.05,437.64,438.8,0.0
2005-03-17,438.71,439.92,435.96,439.35,0.0
2005-03-21,431.18,432.61,426.65,427.11,0.0
2005-03-22,427.05,428.71,424.45,425.35,0.0
2005-03-23,425.23,426.5,424.45,425.05,0.0
2005-03-24,424.7,425.74,424.7,424.88,0.0
2005-03-28,426.1,427.7,425.7,426.1,0.0
2005-03-29,426.05,428.15,425.75,426.35,0.0
2005-03-30,426.25,428.96,426.15,428.35,0.0
2005-03-31,428.45,428.65,424.85,426.25,0.0
2005-04-04,426.0,426.72,422.55,424.25,0.0
2005-04-05,424.3,425.61,422.74,425.35,0.0
2005-04-06,425.15,427.41,424.05,426.7,0.0
2005-04-07,426.6,428.6,425.52,425.9,0.0
2005-04-08,425.8,427.46,424.6,427.1,0.0
2005-04-11,426.9,429.9,426.3,428.0,0.0
2005-04-12,428.1,430.1,426.5,428.2,0.0
2005-04-13,428.5,429.65,427.0,428.9,0.0
2005-04-14,429.1,429.4,422.4,424.0,0.0
2005-04-15,423.6,426.04,422.54,424.9,0.0
2005-04-18,424.7,428.08,423.29,427.35,0.0
2005-04-19,426.85,434.0,426.46,434.0,0.0
2005-04-20,433.8,435.7,431.5,434.6,0.0
2005-04-21,434.77,435.2,432.1,432.57,0.0
2005-04-22,432.4,435.51,432.1,434.6,0.0
2005-04-25,434.1,434.9,432.6,434.7,0.0
2005-04-26,434.65,437.67,434.4,437.1,0.0
2005-04-27,437.2,437.3,432.09,432.46,0.0
2005-04-28,432.2,433.9,430.59,431.4,0.0
2005-04-29,431.45,436.77,431.05,434.39,0.0
2005-05-02,434.45,434.45,428.86,429.8,0.0
2005-05-03,429.74,430.05,426.48,427.9,0.0
2005-05-04,427.8,429.8,427.36,429.8,0.0
2005-05-05,429.7,431.7,428.1,430.4,0.0
2005-05-06,430.3,431.2,423.89,426.2,0.0
2005-05-09,426.3,426.7,424.84,426.1,0.0
2005-05-10,426.2,428.21,426.0,426.6,0.0
2005-05-11,426.5,428.6,425.7,427.4,0.0
2005-05-12,427.5,427.7,420.8,422.4,0.0
2005-05-13,422.1,422.64,419.21,420.4,0.0
2005-05-16,420.8,420.8,418.15,419.75,0.0
2005-05-17,419.7,421.4,418.7,418.75,0.0
2005-05-18,418.75,421.95,418.7,421.75,0.0
2005-05-19,421.7,423.25,419.55,420.6,0.0
2005-05-20,420.75,421.2,416.75,417.65,0.0
2005-05-23,417.55,418.45,416.91,417.55,0.0
2005-05-24,417.45,419.45,416.35,418.35,0.0
2005-05-25,417.9,419.65,417.2,419.55,0.0
2005-05-26,419.5,420.15,417.39,417.8,0.0
2005-05-27,417.9,420.45,417.65,420.45,0.0
2005-05-30,420.24,420.24,418.2,418.55,0.0
2005-05-31,418.55,419.05,413.86,417.25,0.0
2005-06-01,417.15,417.86,414.69,415.4,0.0
2005-06-02,415.45,423.65,415.1,421.8,0.0
2005-06-03,421.65,424.9,421.65,422.45,0.0
2005-06-06,422.55,427.35,422.55,425.95,0.0
2005-06-07,426.15,427.6,424.35,424.75,0.0
2005-06-08,424.65,426.6,423.15,423.15,0.0
2005-06-09,423.45,424.99,421.14,423.7,0.0
2005-06-10,423.85,428.35,422.21,427.05,0.0
2005-06-13,426.95,430.66,424.0,428.9,0.0
2005-06-14,428.7,428.7,426.5,426.85,0.0
2005-06-15,426.8,429.99,426.0,428.9,0.0
2005-06-16,428.55,436.45,428.3,435.65,0.0
2005-06-17,435.55,439.3,435.48,437.65,0.0
2005-06-20,438.13,441.3,437.44,437.9,0.0
2005-06-21,438.05,439.0,434.05,438.6,0.0
2005-06-22,438.86,439.05,436.3,438.15,0.0
2005-06-23,438.1,442.45,435.95,441.3,0.0
2005-06-24,441.45,443.71,438.45,439.95,0.0
2005-06-27,439.45,440.45,438.64,439.8,0.0
2005-06-28,439.95,440.15,435.3,435.55,0.0
2005-06-29,435.35,438.25,434.0,437.25,0.0
2005-06-30,437.05,439.0,435.13,435.5,0.0
2005-07-01,435.25,436.7,426.85,427.4,0.0
2005-07-04,428.06,428.15,426.35,427.9,0.0
2005-07-05,427.38,427.38,421.9,423.6,0.0
2005-07-06,423.5,424.77,423.35,423.76,0.0
2005-07-07,423.5,428.9,422.0,424.2,0.0
2005-07-08,424.5,425.0,422.1,423.1,0.0
2005-07-11,423.75,426.65,423.7,425.9,0.0
2005-07-12,426.25,427.85,425.0,426.95,0.0
2005-07-13,426.8,427.25,423.4,424.1,0.0
2005-07-14,424.15,424.7,419.05,419.6,0.0
2005-07-15,419.45,421.65,418.25,421.55,0.0
2005-07-18,421.38,422.75,420.25,421.05,0.0
2005-07-19,420.85,422.15,419.0,420.1,0.0
2005-07-20,420.1,423.45,419.9,423.15,0.0
2005-07-21,423.35,425.95,423.0,425.6,0.0
2005-07-22,425.85,427.04,424.25,425.0,0.0
2005-07-25,425.05,426.45,424.4,425.85,0.0
2005-07-26,426.0,426.1,422.5,423.5,0.0
2005-07-27,423.35,425.95,422.0,425.5,0.0
2005-07-28,425.4,429.3,424.6,428.0,0.0
2005-07-29,428.1,430.9,427.3,429.8,0.0
2005-08-01,429.9,432.65,429.1,432.2,0.0
2005-08-02,432.45,433.3,431.05,432.3,0.0
2005-08-03,432.4,437.6,431.05,436.8,0.0
2005-08-04,436.9,439.45,435.6,437.6,0.0
2005-08-05,437.6,439.3,437.0,437.3,0.0
2005-08-08,437.2,437.9,434.35,435.0,0.0
2005-08-09,435.1,435.8,433.1,434.8,0.0
2005-08-10,434.8,437.6,434.5,437.6,0.0
2005-08-11,437.45,447.42,436.98,445.9,0.0
2005-08-12,445.8,449.6,444.0,446.2,0.0
2005-08-15,446.1,446.2,441.33,442.4,0.0
2005-08-16,442.5,447.0,440.49,446.15,0.0
2005-08-17,446.0,446.3,438.3,440.1,0.0
2005-08-18,440.3,442.55,438.0,439.7,0.0
2005-08-19,439.75,440.67,436.1,436.3,0.0
2005-08-22,436.5,440.7,435.99,438.2,0.0
2005-08-23,438.1,440.5,438.0,439.2,0.0
2005-08-24,439.5,440.8,435.9,437.67,0.0
2005-08-25,437.5,440.02,437.33,438.7,0.0
2005-08-26,438.5,440.3,436.5,437.7,0.0
2005-08-29,438.65,440.7,436.8,436.9,0.0
2005-08-30,437.0,437.01,429.5,431.6,0.0
2005-08-31,431.6,435.5,431.13,435.2,0.0
2005-09-01,435.1,445.25,434.9,443.25,0.0
2005-09-02,442.95,447.39,442.1,444.4,0.0
2005-09-05,444.35,446.75,444.2,445.35,0.0
2005-09-06,445.75,446.2,443.0,444.0,0.0
2005-09-07,443.8,446.1,443.3,444.7,0.0
2005-09-08,444.8,449.95,444.0,447.4,0.0
2005-09-09,447.2,449.75,446.1,449.2,0.0
2005-09-12,449.75,451.86,447.55,449.75,0.0
2005-09-13,449.35,449.55,445.05,446.5,0.0
2005-09-14,446.6,450.35,446.45,450.3,0.0
2005-09-15,450.75,455.85,448.65,455.75,0.0
2005-09-16,455.55,460.45,454.25,459.75,0.0
2005-09-19,459.38,468.65,458.7,464.75,0.0
2005-09-20,464.7,471.05,463.65,463.85,0.0
2005-09-21,463.95,472.65,463.95,472.35,0.0
2005-09-22,472.35,475.45,463.3,466.05,0.0
2005-09-23,466.05,466.65,461.0,463.25,0.0
2005-09-26,463.75,467.65,459.15,466.65,0.0
2005-09-27,466.7,466.85,458.1,462.5,0.0
2005-09-28,463.2,470.3,461.38,469.0,0.0
2005-09-29,469.1,473.85,468.4,472.15,0.0
2005-09-30,472.25,474.55,467.95,469.3,0.0
2005-10-03,467.75,468.75,464.07,465.95,0.0
2005-10-04,466.05,469.65,464.65,466.25,0.0
2005-10-05,466.05,467.15,463.25,464.75,0.0
2005-10-06,464.65,474.05,464.65,473.45,0.0
2005-10-07,473.55,476.05,470.05,474.85,0.0
2005-10-10,474.63,478.92,472.55,475.24,0.0
2005-10-11,475.65,478.7,474.65,475.5,0.0
2005-10-12,475.7,480.49,470.2,470.9,0.0
2005-10-13,471.3,474.4,467.9,471.6,0.0
2005-10-14,471.7,472.1,465.9,469.7,0.0
2005-10-17,469.5,475.48,469.3,474.0,0.0
2005-10-18,473.9,474.7,470.84,472.2,0.0
2005-10-19,472.0,472.17,462.1,464.55,0.0
2005-10-20,464.9,465.13,460.0,461.2,0.0
2005-10-21,461.25,467.45,460.8,466.89,0.0
2005-10-24,466.85,468.79,463.3,465.25,0.0
2005-10-25,465.2,473.7,464.5,472.6,0.0
2005-10-26,472.5,474.45,470.6,470.95,0.0
2005-10-27,470.62,476.0,470.31,473.65,0.0
2005-10-28,473.7,474.8,469.75,473.49,0.0
2005-10-31,466.0,466.78,458.2,459.15,0.0
2005-11-01,459.25,464.0,459.1,463.2,0.0
2005-11-02,463.15,465.32,459.0,461.1,0.0
2005-11-03,461.2,464.5,455.43,456.9,0.0
2005-11-07,456.76,459.9,456.3,459.6,0.0
2005-11-08,459.5,462.7,456.7,460.8,0.0
2005-11-09,460.9,468.1,460.1,467.1,0.0
2005-11-10,467.05,470.13,465.7,466.85,0.0
2005-11-11,466.7,469.15,465.05,468.7,0.0
2005-11-14,468.9,470.95,466.95,467.5,0.0
2005-11-15,467.54,469.9,466.56,468.52,0.0
2005-11-16,468.5,479.4,468.4,479.3,0.0
2005-11-17,479.4,487.2,477.98,486.0,0.0
2005-11-18,486.15,489.1,483.9,485.8,0.0
2005-11-21,486.1,491.8,484.86,491.76,0.0
2005-11-22,491.15,495.5,489.9,494.58,0.0
2005-11-23,494.5,494.5,487.72,492.5,0.0
2005-11-24,492.74,494.76,492.08,493.49,0.0
2005-11-25,493.24,497.02,493.24,496.08,0.0
2005-11-28,496.49,499.3,493.4,498.7,0.0
2005-11-29,498.8,502.7,494.85,499.8,0.0
2005-11-30,499.0,499.78,492.27,493.08,0.0
2005-12-01,493.23,504.6,490.95,503.9,0.0
2005-12-02,503.84,506.78,500.5,503.38,0.0
2005-12-05,504.1,510.05,503.97,509.4,0.0
2005-12-06,509.2,511.4,504.3,511.4,0.0
2005-12-07,511.4,516.9,508.9,515.2,0.0
2005-12-08,516.0,521.3,512.88,521.13,0.0
2005-12-09,520.88,530.75,519.9,526.4,0.0
2005-12-12,526.49,541.0,526.48,528.0,0.0
2005-12-13,527.95,529.8,518.2,518.7,0.0
2005-12-14,518.55,518.7,505.05,506.5,0.0
2005-12-15,506.4,509.4,500.0,502.98,0.0
2005-12-16,502.8,507.5,493.3,503.24,0.0
2005-12-19,502.38,509.29,501.27,503.8,0.0
2005-12-20,503.8,508.42,491.9,492.25,0.0
2005-12-21,492.1,495.4,489.9,495.33,0.0
2005-12-22,495.35,504.7,493.7,504.33,0.0
2005-12-23,504.5,506.4,501.1,502.8,0.0
2005-12-26,503.75,505.49,503.45,505.13,0.0
2005-12-27,505.74,508.5,503.8,507.9,0.0
2005-12-28,507.8,518.1,507.55,516.6,0.0
2005-12-29,516.8,518.03,510.9,516.9,0.0
2005-12-30,517.0,517.62,513.0,517.0,0.0
2006-01-02,517.38,517.38,516.88,516.88,0.0
2006-01-03,517.4,535.07,517.1,534.15,0.0
2006-01-04,534.15,535.7,525.6,534.4,0.0
2006-01-05,534.25,535.1,522.58,524.8,0.0
2006-01-06,524.85,540.36,523.2,539.95,0.0
2006-01-09,539.55,551.65,535.45,548.95,0.0
2006-01-10,549.0,549.5,539.5,542.5,0.0
2006-01-11,542.95,549.9,539.7,547.5,0.0
2006-01-12,547.45,549.9,542.3,546.4,0.0
2006-01-13,546.45,557.92,544.5,557.34,0.0
2006-01-16,556.88,562.38,555.85,562.2,0.0
2006-01-17,561.34,564.3,552.2,554.8,0.0
2006-01-18,554.6,557.55,542.7,542.95,0.0
2006-01-19,542.9,559.3,540.05,557.8,0.0
2006-01-20,557.7,568.1,552.6,554.49,0.0
2006-01-23,553.5,560.67,549.6,559.4,0.0
2006-01-24,559.3,560.0,553.25,558.6,0.0
2006-01-25,558.7,566.63,556.9,563.4,0.0
2006-01-26,563.35,563.85,554.82,560.65,0.0
2006-01-27,559.74,564.75,555.63,559.5,0.0
2006-01-30,557.15,569.35,557.15,568.35,0.0
2006-01-31,568.25,572.75,566.22,568.9,0.0
2006-02-01,569.05,571.8,563.45,569.35,0.0
2006-02-02,569.35,575.35,568.1,572.2,0.0
2006-02-03,572.45,574.07,565.3,568.9,0.0
2006-02-06,567.8,573.9,567.55,569.9,0.0
2006-02-07,569.85,571.49,546.75,548.45,0.0
2006-02-08,548.65,553.15,545.35,551.45,0.0
2006-02-09,551.45,566.95,549.6,564.4,0.0
2006-02-10,564.65,568.8,546.9,551.0,0.0
2006-02-13,549.49,551.77,538.55,540.35,0.0
2006-02-14,540.55,547.95,535.1,547.55,0.0
2006-02-15,547.25,548.15,536.4,539.95,0.0
2006-02-16,539.65,548.49,535.83,548.15,0.0
2006-02-17,547.95,554.55,544.26,552.1,0.0
2006-02-20,552.5,556.85,551.99,555.84,0.0
2006-02-21,556.15,556.49,551.53,554.35,0.0
2006-02-22,554.45,556.15,547.61,555.2,0.0
2006-02-23,555.75,556.15,548.15,548.84,0.0
2006-02-24,548.95,559.99,547.45,559.05,0.0
2006-02-27,559.0,559.13,552.65,553.95,0.0
2006-02-28,553.85,562.85,553.11,561.55,0.0
2006-03-01,561.65,566.45,560.34,562.95,0.0
2006-03-02,562.85,571.25,561.85,569.85,0.0
2006-03-03,569.75,570.82,564.75,565.4,0.0
2006-03-06,565.88,568.49,552.05,555.35,0.0
2006-03-07,555.45,558.61,548.65,552.7,0.0
2006-03-08,552.85,554.18,538.55,543.55,0.0
2006-03-09,543.35,550.55,538.5,546.05,0.0
2006-03-10,546.05,547.15,534.2,541.05,0.0
2006-03-13,545.85,552.45,542.85,551.05,0.0
2006-03-14,551.35,557.25,550.39,552.95,0.0
2006-03-15,553.05,556.75,547.55,555.4,0.0
2006-03-16,555.15,557.9,552.15,554.1,0.0
2006-03-20,555.05,555.35,547.36,552.1,0.0
2006-03-21,552.05,553.59,547.25,550.8,0.0
2006-03-22,550.93,551.45,545.3,549.8,0.0
2006-03-23,549.95,561.2,548.95,560.13,0.0
2006-03-27,567.15,569.55,562.54,563.6,0.0
2006-03-28,563.75,574.25,560.49,573.6,0.0
2006-03-29,573.55,589.65,571.54,588.65,0.0
2006-03-30,588.35,589.15,579.1,583.65,0.0
2006-04-03,581.74,591.92,581.7,587.85,0.0
2006-04-04,587.95,590.35,584.83,586.7,0.0
2006-04-05,586.95,589.85,582.35,588.5,0.0
2006-04-06,588.45,596.95,587.53,595.3,0.0
2006-04-07,595.55,598.27,585.3,588.85,0.0
2006-04-10,589.13,599.8,588.88,599.75,0.0
2006-04-11,600.95,604.3,593.0,593.41,0.0
2006-04-12,593.5,600.2,593.08,598.38,0.0
2006-04-13,598.73,598.78,590.7,596.47,0.0
2006-04-14,596.74,602.99,595.13,602.99,0.0
2006-04-17,598.74,615.75,598.74,613.47,0.0
2006-04-18,613.7,622.08,612.55,621.07,0.0
2006-04-19,620.9,642.6,620.9,640.2,0.0
2006-04-20,640.0,645.85,607.95,612.5,0.0
2006-04-21,612.8,634.77,610.6,633.97,0.0
2006-04-24,639.0,640.0,619.8,620.7,0.0
2006-04-25,620.8,635.13,618.92,630.3,0.0
2006-04-26,630.2,641.4,628.49,638.63,0.0
2006-04-27,638.9,643.7,627.95,633.63,0.0
2006-04-28,633.8,656.0,633.63,654.42,0.0
2006-05-01,654.6,661.63,651.43,655.1,0.0
2006-05-02,655.2,669.6,653.0,668.8,0.0
2006-05-03,668.9,677.5,658.2,667.0,0.0
2006-05-04,667.2,680.7,661.18,679.7,0.0
2006-05-05,679.9,684.9,675.42,683.8,0.0
2006-05-08,682.8,686.6,671.0,678.7,0.0
2006-05-09,679.4,701.0,678.2,700.9,0.0
2006-05-10,700.8,708.6,693.85,707.9,0.0
2006-05-11,708.0,726.7,704.92,714.3,0.0
2006-05-12,714.1,730.4,708.3,714.8,0.0
2006-05-15,714.5,720.54,676.6,677.4,0.0
2006-05-16,677.5,693.3,675.0,690.4,0.0
2006-05-17,690.6,716.7,685.3,687.1,0.0
2006-05-18,687.2,694.7,678.8,682.3,0.0
2006-05-19,682.5,688.99,651.7,657.6,0.0
2006-05-22,657.9,661.5,637.55,656.05,0.0
2006-05-23,656.6,675.0,651.5,666.5,0.0
2006-05-24,666.3,670.58,636.6,640.7,0.0
2006-05-25,640.8,651.0,639.0,650.9,0.0
2006-05-26,651.0,655.5,640.8,653.7,0.0
2006-05-29,652.99,654.2,646.95,647.77,0.0
2006-05-30,650.99,665.2,648.7,652.9,0.0
2006-05-31,652.8,659.7,639.1,645.2,0.0
2006-06-01,645.1,645.9,621.3,629.6,0.0
2006-06-02,629.8,639.2,619.1,638.2,0.0
2006-06-05,637.3,645.79,635.45,637.15,0.0
2006-06-06,637.25,639.55,625.85,630.65,0.0
2006-06-07,630.55,631.45,617.25,626.45,0.0
2006-06-08,626.75,627.53,607.85,613.25,0.0
2006-06-09,613.15,617.55,601.05,607.45,0.0
2006-06-12,607.75,611.9,602.9,604.25,0.0
2006-06-13,604.35,605.15,560.99,562.05,0.0
2006-06-14,561.99,571.45,542.45,559.75,0.0
2006-06-15,558.55,578.85,554.25,577.05,0.0
2006-06-16,576.25,585.04,567.05,581.15,0.0
2006-06-19,580.35,580.65,564.38,565.25,0.0
2006-06-20,565.15,577.75,561.24,575.85,0.0
2006-06-21,576.49,590.7,570.97,587.55,0.0
2006-06-22,588.05,595.32,579.35,580.65,0.0
2006-06-23,580.45,586.45,572.25,583.05,0.0
2006-06-26,584.75,588.05,577.75,585.25,0.0
2006-06-27,585.35,596.01,579.05,579.05,0.0
2006-06-28,578.95,586.55,577.1,580.15,0.0
2006-06-29,580.2,600.5,579.05,599.65,0.0
2006-06-30,599.35,616.55,597.35,615.85,0.0
2006-07-03,617.49,625.28,614.65,623.49,0.0
2006-07-04,624.0,624.08,616.92,620.24,0.0
2006-07-05,617.75,630.75,617.75,628.15,0.0
2006-07-06,628.15,635.21,622.5,633.03,0.0
2006-07-07,633.45,637.49,627.92,629.25,0.0
2006-07-10,630.45,632.45,620.75,624.15,0.0
2006-07-11,624.25,643.89,621.85,641.45,0.0
2006-07-12,641.35,655.53,639.91,651.53,0.0
2006-07-13,651.35,660.45,645.13,660.05,0.0
2006-07-14,660.35,667.92,658.25,664.15,0.0
2006-07-17,667.35,676.53,641.15,643.03,0.0
2006-07-18,643.35,654.55,628.09,633.05,0.0
2006-07-19,632.25,646.42,617.9,642.75,0.0
2006-07-20,643.05,645.25,627.75,628.15,0.0
2006-07-21,629.15,637.15,616.05,619.75,0.0
2006-07-24,620.65,621.25,602.57,615.25,0.0
2006-07-25,615.05,624.25,610.34,619.13,0.0
2006-07-26,619.15,627.7,613.65,624.75,0.0
2006-07-27,624.55,640.75,622.45,634.35,0.0
2006-07-28,634.55,637.75,626.82,634.75,0.0
2006-07-31,635.45,639.75,629.46,636.74,0.0
2006-08-01,636.35,648.55,630.94,646.84,0.0
2006-08-02,647.45,656.0,645.4,651.25,0.0
2006-08-03,651.15,653.09,639.62,644.92,0.0
2006-08-04,644.95,654.3,643.8,646.5,0.0
2006-08-07,644.55,652.14,644.42,648.65,0.0
2006-08-08,648.15,649.29,641.73,642.55,0.0
2006-08-09,642.95,655.08,635.59,650.03,0.0
2006-08-10,650.55,654.04,634.19,636.25,0.0
2006-08-11,636.15,645.32,627.15,632.55,0.0
2006-08-14,630.75,633.2,623.86,626.7,0.0
2006-08-15,627.4,628.45,621.4,624.8,0.0
2006-08-16,624.9,632.71,622.51,629.05,0.0
2006-08-17,629.1,632.1,613.7,614.0,0.0
2006-08-18,614.0,619.2,607.5,614.9,0.0
2006-08-21,615.4,628.54,613.9,628.1,0.0
2006-08-22,629.8,629.8,621.03,625.0,0.0
2006-08-23,624.25,630.2,621.66,622.34,0.0
2006-08-24,622.65,626.68,618.95,621.4,0.0
2006-08-25,620.25,624.4,618.05,622.53,0.0
2006-08-28,623.15,624.25,613.14,614.78,0.0
2006-08-29,614.65,618.07,607.73,614.95,0.0
2006-08-30,615.05,620.92,612.82,619.28,0.0
2006-08-31,619.05,627.6,618.6,627.3,0.0
2006-09-01,627.25,627.95,620.16,625.45,0.0
2006-09-04,625.05,628.0,625.0,626.5,0.0
2006-09-05,627.24,640.36,626.34,638.3,0.0
2006-09-06,638.8,640.58,632.9,633.7,0.0
2006-09-07,633.7,636.25,614.47,616.8,0.0
2006-09-08,617.1,619.47,607.2,610.8,0.0
2006-09-11,610.6,610.6,583.48,589.74,0.0
2006-09-12,589.18,599.59,584.96,587.45,0.0
2006-09-13,586.95,593.33,579.41,590.19,0.0
2006-09-14,589.85,595.41,574.95,575.25,0.0
2006-09-15,575.65,581.45,570.98,579.33,0.0
2006-09-18,579.55,588.36,578.42,587.2,0.0
2006-09-19,587.25,589.25,572.75,573.65,0.0
2006-09-20,572.85,586.49,572.35,576.8,0.0
2006-09-21,576.9,585.4,574.84,584.2,0.0
2006-09-22,584.0,592.7,582.99,589.6,0.0
2006-09-25,590.0,592.11,582.26,590.8,0.0
2006-09-26,590.0,594.1,586.43,592.0,0.0
2006-09-27,591.9,603.6,590.0,603.1,0.0
2006-09-28,603.5,607.3,600.7,601.3,0.0
2006-09-29,601.5,603.9,594.81,598.3,0.0
2006-10-02,598.75,604.17,594.8,596.7,0.0
2006-10-03,596.1,598.38,573.7,574.5,0.0
2006-10-04,574.7,581.1,559.4,567.0,0.0
2006-10-05,566.7,574.5,562.6,574.3,0.0
2006-10-06,574.2,574.2,560.81,574.1,0.0
2006-10-09,574.4,581.2,571.85,577.1,0.0
2006-10-10,576.6,581.2,569.35,573.0,0.0
2006-10-11,573.0,579.13,570.4,573.0,0.0
2006-10-12,573.15,579.5,571.3,579.3,0.0
2006-10-13,579.2,590.6,577.3,590.4,0.0
2006-10-16,592.0,596.3,590.13,596.0,0.0
2006-10-17,596.15,598.0,585.93,590.1,0.0
2006-10-18,590.4,595.4,587.4,590.2,0.0
2006-10-19,590.1,600.7,587.0,599.4,0.0
2006-10-20,599.0,602.4,591.3,591.5,0.0
2006-10-23,592.3,593.17,579.77,581.95,0.0
2006-10-24,582.05,586.95,573.35,586.45,0.0
2006-10-25,586.35,592.15,580.2,591.05,0.0
2006-10-26,591.15,598.82,590.45,597.15,0.0
2006-10-27,597.35,600.05,592.05,599.95,0.0
2006-10-30,604.3,607.8,598.5,606.6,0.0
2006-10-31,607.4,619.8,605.63,617.6,0.0
2006-11-01,617.8,625.95,614.5,624.7,0.0
2006-11-02,624.7,629.5,618.1,627.4,0.0
2006-11-06,626.9,629.9,622.9,623.2,0.0
2006-11-07,623.7,629.21,622.15,624.8,0.0
2006-11-08,624.8,626.8,613.4,615.8,0.0
2006-11-09,616.2,635.9,615.2,633.41,0.0
