,open,high,low,close,volume
2012-06-06,98.9,101.39,98.71,100.99,12303.0
2012-06-07,100.91,102.45,99.07,99.21,14367.0
2012-06-08,99.3,99.99,97.19,99.76,13718.0
2012-06-11,100.24,102.21,96.47,96.47,13277.0
2012-06-12,96.81,97.97,96.62,97.4,11281.0
2012-06-13,97.06,98.05,96.36,96.46,10606.0
2012-06-14,96.41,97.88,95.91,97.88,13250.0
2012-06-15,97.9,98.1,96.97,97.31,10584.0
2012-06-18,98.04,99.5,95.38,95.68,15157.0
2012-06-19,95.91,96.8,94.44,95.84,14136.0
2012-06-20,95.71,96.04,92.38,92.55,14140.0
2012-06-21,92.55,92.76,88.9,89.25,14934.0
2012-06-22,89.38,91.7,88.49,91.33,14663.0
2012-06-25,91.65,91.75,89.6,91.41,11578.0
2012-06-26,91.3,93.25,90.7,93.2,10802.0
2012-06-27,92.81,93.95,91.7,93.79,10639.0
2012-06-28,93.32,93.85,90.88,92.04,12181.0
2012-06-29,92.06,98.29,91.73,97.57,16054.0
2012-07-02,97.6,97.87,95.3,97.37,13701.0
2012-07-03,97.24,101.58,97.12,100.57,15547.0
2012-07-04,100.75,100.95,99.26,99.78,7136.0
2012-07-05,99.75,102.34,99.3,100.01,16029.0
2012-07-06,100.4,100.4,97.73,98.15,12106.0
2012-07-09,98.15,101.06,97.92,100.32,12709.0
2012-07-10,99.5,99.65,97.73,97.96,10712.0
2012-07-11,97.97,100.83,97.83,100.65,10049.0
2012-07-12,100.64,101.36,98.51,100.55,8646.0
2012-07-13,99.74,102.38,99.73,101.66,11990.0
2012-07-16,101.58,103.57,101.02,103.08,11581.0
2012-07-17,103.32,104.75,102.77,103.67,12066.0
2012-07-18,103.58,105.6,103.22,105.59,11655.0
2012-07-19,105.32,108.18,105.28,107.6,11744.0
2012-07-20,107.5,107.7,105.6,106.74,11484.0
2012-07-23,106.9,106.94,102.42,103.18,14862.0
2012-07-24,103.09,104.48,102.53,103.07,12669.0
2012-07-25,103.16,104.71,102.1,104.66,11530.0
2012-07-26,104.15,106.18,103.47,105.31,11558.0
2012-07-27,105.19,106.73,105.02,106.37,10066.0
2012-07-30,106.37,106.99,105.58,105.97,8810.0
2012-07-31,106.12,106.52,104.1,104.62,10964.0
2012-08-01,104.4,106.92,104.06,105.88,10672.0
2012-08-02,105.8,107.3,104.97,105.9,11981.0
2012-08-03,105.93,109.13,105.8,108.71,12810.0
2012-08-06,108.6,109.77,107.9,109.65,9730.0
2012-08-07,109.43,112.56,109.13,111.79,11401.0
2012-08-08,111.58,113.27,110.85,111.99,11023.0
2012-08-09,111.99,113.53,111.6,113.38,10036.0
2012-08-10,113.28,113.54,111.31,113.54,9672.0
2012-08-13,113.4,115.11,113.09,113.62,8455.0
2012-08-14,111.5,112.45,111.28,112.15,6684.0
2012-08-15,111.93,114.78,111.6,114.45,11858.0
2012-08-16,114.6,115.4,113.66,114.3,11675.0
2012-08-17,114.48,114.77,112.7,113.76,12360.0
2012-08-20,113.83,114.7,112.87,113.62,10288.0
2012-08-21,113.65,115.58,113.65,114.93,9921.0
2012-08-22,114.71,115.27,113.53,114.98,10698.0
2012-08-23,114.84,116.38,114.33,114.37,11097.0
2012-08-24,114.59,115.28,113.0,113.51,12140.0
2012-08-27,113.8,115.5,111.56,112.58,13162.0
2012-08-28,113.8,113.1,111.71,112.35,11472.0
2012-08-29,112.34,113.3,111.5,112.72,11230.0
2012-08-30,112.5,113.44,112.25,112.8,9246.0
2012-08-31,112.48,114.9,112.36,114.77,9850.0
2012-09-03,114.7,115.98,114.03,115.78,7028.0
2012-09-04,115.51,116.65,113.93,114.19,11095.0
2012-09-05,114.1,114.38,112.73,113.79,11201.0
2012-09-06,113.67,115.15,112.55,112.6,10071.0
2012-09-07,112.8,114.65,112.34,114.6,9911.0
2012-09-10,114.55,115.05,113.92,114.75,9284.0
2012-09-11,114.65,115.46,114.37,115.05,7627.0
2012-09-12,114.35,116.0,114.34,115.23,9030.0
2012-09-13,115.19,116.89,114.38,115.65,11966.0
2012-09-14,115.66,117.95,115.58,116.92,11693.0
2012-09-17,116.67,117.02,111.5,113.51,12201.0
2012-09-18,113.45,114.42,111.61,111.67,14572.0
2012-09-19,111.71,112.98,107.4,108.33,16994.0
2012-09-20,108.18,110.65,107.1,110.61,14560.0
2012-09-21,110.5,111.7,110.08,111.43,11160.0
2012-09-24,111.5,111.56,108.78,109.88,11380.0
2012-09-25,109.93,111.47,109.44,110.02,11367.0
2012-09-26,109.88,110.23,108.45,110.1,12343.0
2012-09-27,110.17,112.5,109.68,112.41,12008.0
2012-09-28,112.53,113.4,111.52,112.22,11487.0
2012-10-01,112.34,113.27,111.47,112.13,10796.0
2012-10-02,112.28,112.45,111.27,111.28,9293.0
2012-10-03,111.36,111.36,107.67,108.11,12109.0
2012-10-04,108.2,112.69,108.02,112.22,13526.0
2012-10-05,112.45,113.05,110.54,112.04,12315.0
2012-10-08,111.99,112.35,110.54,112.14,9950.0
2012-10-09,112.22,114.72,111.97,114.45,11735.0
2012-10-10,114.23,115.59,113.77,114.45,10372.0
2012-10-11,113.56,114.95,113.26,114.77,8354.0
2012-10-12,114.94,114.94,112.93,113.46,10824.0
2012-10-15,113.33,114.49,112.46,114.48,12035.0
2012-10-16,114.33,114.87,113.48,113.72,11211.0
2012-10-17,113.93,114.31,112.8,113.2,10933.0
2012-10-18,113.13,113.63,111.57,112.44,13220.0
2012-10-19,112.26,113.27,109.9,110.32,12667.0
2012-10-22,109.95,110.97,109.12,109.79,14274.0
2012-10-23,109.52,109.8,107.31,108.3,14110.0
2012-10-24,108.31,109.34,106.8,107.69,12850.0
2012-10-25,107.59,109.28,107.46,108.5,10335.0
2012-10-26,108.49,109.7,107.4,109.7,12659.0
2012-10-29,109.65,110.26,108.51,109.33,12620.0
2012-10-30,109.36,110.1,108.65,109.05,11258.0
2012-10-31,109.14,109.8,108.3,108.42,11516.0
2012-11-01,108.49,109.03,107.75,108.31,10868.0
2012-11-02,108.07,108.8,105.5,105.6,11866.0
2012-11-05,105.55,108.18,104.76,108.07,13863.0
2012-11-06,107.93,111.31,107.13,111.03,14092.0
2012-11-07,110.83,111.64,106.53,106.72,15988.0
2012-11-08,106.92,108.17,106.12,107.03,12535.0
2012-11-09,107.15,109.78,106.25,109.4,11260.0
2012-11-12,109.59,110.39,108.56,108.8,9535.0
2012-11-13,108.7,108.98,107.38,108.08,8051.0
2012-11-14,107.18,109.3,106.87,108.71,9634.0
2012-11-15,108.62,109.58,107.3,107.53,11079.0
2012-11-16,107.69,109.25,107.66,109.21,8322.0
2012-11-19,109.2,112.2,109.19,111.67,11431.0
2012-11-20,111.8,111.85,109.01,110.5,9545.0
2012-11-21,110.49,111.46,109.55,111.03,11626.0
2012-11-22,110.97,111.17,110.11,110.35,5580.0
2012-11-23,110.47,111.54,110.1,111.39,7706.0
2012-11-26,111.16,111.48,110.27,110.82,9254.0
2012-11-27,111.0,111.36,109.31,109.94,10136.0
2012-11-28,109.95,110.17,108.44,109.61,10592.0
2012-11-29,109.7,111.3,109.45,110.53,637.0
2012-11-30,110.35,111.34,110.25,111.19,1190.0
2012-12-03,110.96,112.33,110.6,110.78,10985.0
2012-12-04,110.92,110.92,109.15,109.64,11891.0
2012-12-05,109.87,110.57,108.64,108.86,10548.0
2012-12-06,108.63,109.16,106.63,107.13,12432.0
2012-12-07,107.05,107.89,106.66,107.15,10043.0
2012-12-10,107.3,108.54,107.01,107.41,1116.0
2012-12-11,107.45,108.37,107.09,108.15,7747.0
2012-12-12,108.14,110.5,108.14,109.6,6796.0
2012-12-13,107.95,108.13,106.38,106.57,9593.0
2012-12-14,106.62,108.31,106.55,108.3,10579.0
2012-12-17,108.3,108.5,107.58,107.89,10389.0
2012-12-18,107.98,108.98,107.93,108.94,8684.0
2012-12-19,108.9,110.48,108.74,110.05,10474.0
2012-12-20,110.1,110.66,109.7,110.25,10415.0
2012-12-21,110.2,110.28,108.66,109.15,9419.0
2012-12-24,109.02,109.22,108.13,109.06,5991.0
2012-12-25,109.02,109.22,108.13,109.06,5991.0
2012-12-26,109.15,111.52,109.0,110.79,6831.0
2012-12-27,110.78,111.33,110.1,110.82,8760.0
2012-12-28,111.24,111.38,109.83,110.47,9609.0
2012-12-31,110.35,111.34,109.38,111.26,8625.0
2013-01-01,110.35,111.34,109.4,111.26,8625.0
2013-01-02,111.5,112.9,111.27,112.51,11050.0
2013-01-03,112.2,112.42,111.63,111.9,9527.0
2013-01-04,111.72,111.78,110.38,111.4,11308.0
2013-01-07,111.42,111.69,110.54,111.56,10203.0
2013-01-08,111.42,112.47,111.12,112.05,10812.0
2013-01-09,111.9,112.23,111.11,111.7,9956.0
2013-01-10,110.89,112.34,110.71,110.99,10336.0
2013-01-11,111.08,111.09,108.9,109.86,9758.0
2013-01-14,109.9,111.22,109.46,111.16,9541.0
2013-01-15,110.98,111.49,109.52,109.62,12268.0
2013-01-16,109.76,110.35,109.33,109.93,12694.0
2013-01-17,109.74,111.38,109.45,110.92,11382.0
2013-01-18,111.1,111.97,110.47,111.67,11752.0
2013-01-21,111.67,111.99,111.41,111.8,6219.0
2013-01-22,111.71,112.48,111.35,111.95,7340.0
2013-01-23,112.42,113.15,112.06,112.79,11791.0
2013-01-24,112.76,113.65,112.4,113.36,11512.0
2013-01-25,113.28,113.84,112.83,113.45,11427.0
2013-01-28,113.45,113.8,112.6,113.44,11289.0
2013-01-29,113.48,114.49,113.07,114.47,8463.0
2013-01-30,114.28,115.24,114.07,114.95,11967.0
2013-01-31,114.91,115.76,114.28,115.6,11628.0
2013-02-01,115.77,117.07,115.4,116.58,12866.0
2013-02-04,116.5,116.67,115.32,115.49,11973.0
2013-02-05,115.47,117.23,115.01,116.47,12206.0
2013-02-06,116.45,117.05,115.72,116.86,11401.0
2013-02-07,116.9,117.83,116.71,117.63,11822.0
2013-02-08,117.48,119.17,117.31,118.89,11042.0
2013-02-11,118.9,119.07,117.54,118.15,7916.0
2013-02-12,117.33,118.0,116.88,117.79,10831.0
2013-02-13,117.75,118.27,117.37,118.0,12595.0
2013-02-14,117.9,118.29,117.25,118.04,12329.0
2013-02-15,117.96,118.11,116.28,117.97,12754.0
2013-02-18,117.81,118.19,116.92,117.43,5923.0
2013-02-19,117.48,117.6,116.55,117.22,10126.0
2013-02-20,117.35,117.66,115.02,115.07,12341.0
2013-02-21,115.2,115.31,113.32,113.65,14401.0
2013-02-22,113.6,114.79,113.6,114.3,11727.0
2013-02-25,114.19,115.87,113.31,113.44,11836.0
2013-02-26,113.64,114.34,112.41,113.0,13856.0
2013-02-27,112.8,113.35,111.65,112.0,13933.0
2013-02-28,111.95,112.57,110.87,110.98,13753.0
2013-03-01,110.9,111.36,109.82,110.51,14924.0
2013-03-04,110.58,110.89,109.58,110.09,11407.0
2013-03-05,110.1,111.93,110.1,111.9,11466.0
2013-03-06,111.83,112.23,110.46,110.97,11411.0
2013-03-07,111.08,111.4,110.41,110.85,10778.0
2013-03-08,110.9,111.33,109.14,110.88,12038.0
2013-03-11,110.67,110.72,109.53,110.04,9795.0
2013-03-12,109.6,110.71,108.89,109.13,10703.0
2013-03-13,109.21,109.5,107.66,108.18,12419.0
2013-03-14,108.03,109.43,107.84,109.34,12043.0
2013-03-15,109.32,110.53,109.02,110.05,11420.0
2013-03-18,109.83,109.83,107.78,109.4,12374.0
2013-03-19,109.41,109.54,107.25,107.45,12144.0
2013-03-20,107.59,108.92,107.45,108.58,11932.0
2013-03-21,108.48,108.75,107.08,107.2,11749.0
2013-03-22,107.31,107.96,106.9,107.5,10656.0
2013-03-25,106.86,109.07,106.8,108.18,11543.0
2013-03-26,108.11,109.59,107.71,109.4,11891.0
2013-03-27,109.4,109.98,108.85,109.8,12265.0
2013-03-28,109.85,110.1,108.98,109.77,11486.0
2013-03-29,109.85,110.1,108.98,109.77,11486.0
2013-04-01,110.15,111.33,109.38,111.08,9484.0
2013-04-02,111.07,111.79,110.0,110.5,12406.0
2013-04-03,110.28,110.5,106.78,107.09,13692.0
2013-04-04,107.07,108.06,105.29,106.4,15520.0
2013-04-05,106.49,106.65,103.62,104.03,12747.0
2013-04-08,104.28,105.55,103.4,104.72,11750.0
2013-04-09,104.78,106.5,104.27,106.22,9798.0
2013-04-10,106.15,106.4,105.25,105.65,8505.0
2013-04-11,105.55,106.0,103.87,104.41,10086.0
2013-04-12,104.4,104.53,101.21,102.85,14791.0
2013-04-15,102.94,103.05,99.12,99.31,15852.0
2013-04-16,99.43,100.37,98.0,100.1,16102.0
2013-04-17,100.11,100.46,97.26,97.37,14893.0
2013-04-18,97.46,99.85,96.75,99.6,15669.0
2013-04-19,99.54,100.33,99.04,99.42,11487.0
2013-04-22,99.56,101.04,99.2,100.37,12453.0
2013-04-23,100.56,100.59,98.78,100.5,13151.0
2013-04-24,100.34,101.99,100.22,101.82,12625.0
2013-04-25,101.8,103.49,101.35,103.11,12393.0
2013-04-26,103.2,103.48,102.25,102.85,11730.0
2013-04-29,102.79,103.94,102.57,103.76,11169.0
2013-04-30,103.78,104.0,101.48,101.7,13030.0
2013-05-01,101.68,102.33,98.76,99.78,14946.0
2013-05-02,99.79,102.98,99.51,102.7,13446.0
2013-05-03,102.8,104.92,102.37,104.17,12384.0
2013-05-06,104.25,105.54,103.89,105.38,10617.0
2013-05-07,105.37,105.94,104.0,104.08,12131.0
2013-05-08,104.11,104.8,103.53,104.28,11943.0
2013-05-09,104.32,104.6,103.45,104.38,10357.0
2013-05-10,104.35,104.45,101.56,103.68,10871.0
2013-05-13,103.31,103.86,102.09,102.76,9623.0
2013-05-14,102.64,102.9,101.91,102.53,8698.0
2013-05-15,102.58,103.65,100.91,103.65,13692.0
2013-05-16,103.6,104.28,102.74,103.84,11452.0
2013-05-17,103.77,104.87,103.35,104.72,11285.0
2013-05-20,104.75,105.31,103.83,104.79,9611.0
2013-05-21,104.78,105.15,103.51,103.63,10281.0
2013-05-22,103.52,103.79,102.22,102.32,10433.0
2013-05-23,102.25,102.68,100.64,102.66,13022.0
2013-05-24,102.55,102.79,101.65,102.78,9625.0
2013-05-27,102.52,102.65,102.1,102.5,3071.0
2013-05-28,102.51,104.69,102.48,104.35,12978.0
2013-05-29,104.32,104.37,102.17,102.18,12652.0
2013-05-30,102.4,102.85,101.08,102.24,13988.0
2013-05-31,102.12,102.38,100.03,100.18,9267.0
2013-06-03,100.15,102.48,99.66,102.17,11430.0
2013-06-04,102.02,103.58,101.47,103.43,10179.0
2013-06-05,103.48,104.07,102.85,102.9,8765.0
2013-06-06,102.94,103.95,102.81,103.48,6835.0
2013-06-07,103.65,105.01,102.89,104.8,8647.0
2013-06-10,104.56,104.76,103.66,103.74,6408.0
2013-06-11,103.88,103.88,101.88,102.64,7336.0
2013-06-12,102.5,104.18,102.25,103.49,8814.0
2013-06-13,103.47,105.13,102.78,104.95,7619.0
2013-06-14,104.94,106.64,102.78,105.84,10200.0
2013-06-17,105.77,106.67,105.28,105.62,8431.0
2013-06-18,105.66,106.24,105.11,106.1,6834.0
2013-06-19,106.1,106.59,105.45,105.87,7106.0
2013-06-20,105.62,105.87,101.75,102.06,11613.0
2013-06-21,102.1,103.09,100.04,101.09,10065.0
2013-06-24,100.61,101.64,99.67,101.07,11231.0
2013-06-25,101.0,102.08,100.7,101.21,8613.0
2013-06-26,101.1,101.89,100.25,101.8,9434.0
2013-06-27,101.66,103.34,101.66,102.65,9357.0
2013-06-28,102.76,103.44,101.87,101.99,8971.0
2013-07-01,101.9,103.71,101.63,102.93,10651.0
2013-07-02,102.92,104.12,102.91,103.97,8319.0
2013-07-03,104.18,106.03,103.97,105.89,11451.0
2013-07-04,105.85,105.99,104.91,105.47,4891.0
2013-07-05,105.54,107.88,105.38,107.7,10258.0
2013-07-08,108.0,108.04,106.79,107.25,8663.0
2013-07-09,107.27,108.26,106.85,108.12,6461.0
2013-07-10,108.12,108.69,107.71,108.16,8547.0
2013-07-11,108.24,108.93,107.02,107.29,6950.0
2013-07-12,106.64,108.2,106.61,108.2,6754.0
2013-07-15,107.97,108.27,107.11,108.08,8462.0
2013-07-16,108.03,108.68,107.68,107.93,9734.0
2013-07-17,107.9,108.74,107.3,108.74,9757.0
2013-07-18,108.63,108.87,108.03,108.83,9145.0
2013-07-19,108.73,109.18,107.01,108.3,9352.0
2013-07-22,108.3,108.68,107.55,108.16,9740.0
2013-07-23,108.3,108.63,107.56,108.41,8332.0
2013-07-24,108.44,108.6,106.25,107.05,12748.0
2013-07-25,107.11,107.87,106.54,107.65,13303.0
2013-07-26,107.59,107.79,106.53,107.19,9331.0
2013-07-29,107.19,107.89,106.6,107.51,10985.0
2013-07-30,107.45,107.56,106.54,106.84,9072.0
2013-07-31,106.84,107.95,105.73,107.82,14719.0
2013-08-01,107.81,109.64,107.52,109.4,13698.0
2013-08-02,109.52,110.09,108.38,108.91,12367.0
2013-08-05,109.09,109.44,107.55,108.66,11120.0
2013-08-06,108.74,109.23,107.46,108.28,16378.0
2013-08-07,108.07,108.28,107.07,107.21,10697.0
2013-08-08,107.39,107.86,105.85,106.84,9876.0
2013-08-09,106.81,108.32,106.6,108.25,9386.0
2013-08-12,108.13,109.13,107.43,109.11,8953.0
2013-08-13,107.51,109.11,107.51,108.1,10253.0
2013-08-14,108.39,108.98,107.78,108.96,11434.0
2013-08-15,108.9,110.05,108.9,109.32,11845.0
2013-08-16,109.42,110.7,109.17,110.42,11240.0
2013-08-19,110.53,111.0,109.59,109.59,11298.0
2013-08-20,109.67,110.73,108.61,110.15,14971.0
2013-08-21,110.11,110.28,109.23,109.73,11885.0
2013-08-22,109.7,110.15,109.4,110.0,9955.0
2013-08-23,109.9,111.23,109.77,111.05,12733.0
2013-08-26,111.15,111.68,110.5,110.93,8093.0
2013-08-27,111.16,115.29,110.73,115.29,16809.0
2013-08-28,115.3,117.34,114.81,116.33,21884.0
2013-08-29,115.86,117.04,114.18,114.44,17325.0
2013-08-30,114.2,115.5,113.63,114.45,10521.0
2013-09-02,112.6,114.57,112.2,114.36,7213.0
2013-09-03,114.4,116.0,114.06,115.71,12656.0
2013-09-04,115.65,116.09,114.4,115.0,10376.0
2013-09-05,114.95,115.55,114.29,115.44,7836.0
2013-09-06,115.35,116.56,115.02,115.99,10116.0
2013-09-09,115.66,116.18,113.0,113.12,10824.0
2013-09-10,111.62,113.12,109.38,109.96,9543.0
2013-09-11,110.0,111.18,109.7,110.38,7942.0
2013-09-12,110.27,111.96,110.0,111.89,10372.0
2013-09-13,111.8,111.89,110.55,111.79,9888.0
2013-09-16,110.71,111.79,108.75,109.82,12942.0
2013-09-17,109.5,109.99,107.41,107.75,11442.0
2013-09-18,107.8,111.06,107.64,110.74,10783.0
2013-09-19,110.94,111.26,108.52,108.82,11404.0
2013-09-20,108.61,109.66,108.4,109.34,10032.0
2013-09-23,109.0,109.45,107.76,108.0,12214.0
2013-09-24,107.96,108.9,107.43,108.77,12732.0
2013-09-25,108.73,110.09,107.89,108.06,13920.0
2013-09-26,108.0,109.26,108.0,109.22,10213.0
2013-09-27,109.0,109.67,108.1,108.34,12605.0
2013-09-30,108.07,108.68,107.22,108.2,11404.0
2013-10-01,108.41,108.41,106.81,107.69,11852.0
2013-10-02,107.55,109.48,107.44,109.08,12182.0
2013-10-03,108.9,109.84,108.58,108.67,15586.0
2013-10-04,108.69,109.77,108.61,109.5,12752.0
2013-10-07,109.23,110.11,107.89,109.67,14124.0
2013-10-08,109.64,110.8,109.38,110.17,9944.0
2013-10-09,109.35,110.17,107.39,108.25,7553.0
2013-10-10,108.26,111.15,108.13,110.87,11686.0
2013-10-11,110.93,111.15,108.13,110.29,12160.0
2013-10-14,110.0,110.59,109.1,110.18,11203.0
2013-10-15,110.31,110.48,108.84,109.0,11751.0
2013-10-16,109.2,111.3,109.0,110.49,13217.0
2013-10-17,110.57,110.66,108.71,109.0,14869.0
2013-10-18,109.13,110.24,108.95,109.94,11897.0
2013-10-21,109.96,110.19,109.21,109.77,11334.0
2013-10-22,109.76,110.94,109.21,110.06,13156.0
2013-10-23,109.99,110.06,107.35,107.65,18124.0
2013-10-24,107.65,110.06,106.9,106.99,14431.0
2013-10-25,107.09,108.26,106.27,107.06,12442.0
2013-10-28,107.04,109.68,106.85,109.42,14432.0
2013-10-29,109.41,109.68,106.85,108.81,11323.0
2013-10-30,108.76,110.16,108.45,109.77,12581.0
2013-10-31,109.69,110.16,108.55,108.9,13133.0
2013-11-01,109.05,109.87,105.78,105.91,15591.0
2013-11-04,105.78,106.58,105.13,106.19,13765.0
2013-11-05,106.25,106.58,105.13,105.72,11172.0
2013-11-06,105.64,106.53,104.82,104.87,12165.0
2013-11-07,105.0,106.41,103.24,103.46,13276.0
2013-11-08,103.53,105.38,102.98,105.14,12270.0
2013-11-11,105.17,106.56,105.14,106.56,10539.0
2013-11-12,106.21,107.1,105.03,105.82,12097.0
2013-11-13,105.61,107.18,105.26,106.92,13170.0
2013-11-14,106.83,108.95,105.58,108.4,12557.0
2013-11-15,108.38,108.95,106.83,108.5,13207.0
2013-11-18,108.5,108.73,107.53,108.3,12156.0
2013-11-19,108.3,108.73,106.81,107.07,13009.0
2013-11-20,107.2,108.63,106.51,107.92,12144.0
2013-11-21,107.76,110.25,107.62,110.15,0.0
2013-11-22,110.07,111.4,107.62,110.5,17765.0
2013-11-25,109.0,111.66,108.05,111.05,19647.0
2013-11-26,111.08,111.66,108.05,111.04,13422.0
2013-11-27,111.0,111.65,110.41,111.59,12404.0
2013-11-28,111.4,111.65,110.51,110.95,4836.0
2013-11-29,111.04,111.55,109.62,110.11,9153.0
2013-12-02,109.6,112.34,109.28,111.42,16827.0
2013-12-03,111.53,112.93,109.28,112.88,13635.0
2013-12-04,112.91,113.02,111.04,111.65,14578.0
2013-12-05,0.0,111.04,111.04,111.04,0.0
2013-12-06,111.07,112.23,110.76,111.75,9375.0
2013-12-09,111.69,111.79,109.0,109.21,10734.0
2013-12-10,109.31,111.79,108.55,109.5,12815.0
2013-12-11,109.45,110.45,108.55,109.53,10257.0
2013-12-12,109.52,109.98,108.44,108.68,7327.0
2013-12-13,108.53,109.98,108.02,108.83,3911.0
2013-12-16,108.55,110.4,108.53,109.04,14415.0
2013-12-17,109.2,110.4,108.2,108.21,10009.0
2013-12-18,108.33,109.73,107.8,109.28,10075.0
2013-12-19,109.25,110.53,109.14,110.06,0.0
2013-12-20,110.09,111.89,109.14,111.84,6879.0
2013-12-23,111.55,111.93,111.27,111.57,7583.0
2013-12-24,111.61,111.99,111.27,111.99,1523.0
2013-12-25,111.61,112.06,111.42,111.9,1.0
2013-12-26,111.99,112.12,111.46,111.9,0.0
2013-12-27,111.95,112.8,111.46,112.11,18000.0
2013-12-30,112.2,112.64,110.9,111.2,8719.0
2013-12-31,111.18,112.64,110.4,110.9,7267.0
2014-01-01,111.18,111.52,110.4,110.9,0.0
2014-01-02,111.0,111.52,107.65,107.82,12837.0
2014-01-03,107.88,111.35,106.79,107.03,12531.0
2014-01-06,106.8,107.96,106.58,107.0,10852.0
2014-01-07,107.03,107.96,106.58,107.45,9656.0
2014-01-08,0.0,107.31,107.31,107.31,0.0
2014-01-09,107.35,106.44,106.44,106.44,0.0
2014-01-10,105.91,107.71,105.5,106.83,8537.0
2014-01-13,106.61,106.96,105.58,105.59,7842.0
2014-01-14,105.87,106.96,105.22,105.25,10413.0
2014-01-15,105.27,105.97,105.97,105.97,0.0
2014-01-16,106.11,106.72,105.06,105.48,12244.0
2014-01-17,105.55,106.95,105.44,106.32,9260.0
2014-01-20,106.28,106.65,105.81,106.33,5978.0
2014-01-21,106.35,108.0,105.81,106.8,11977.0
2014-01-22,106.9,108.33,106.28,108.08,10715.0
2014-01-23,108.14,108.33,106.78,107.58,10667.0
2014-01-24,107.58,108.28,106.23,107.89,13444.0
2014-01-27,107.91,108.09,106.45,106.94,12213.0
2014-01-28,106.86,108.09,106.45,107.41,9696.0
2014-01-29,107.36,108.05,106.76,107.75,11313.0
2014-01-30,107.85,108.4,106.93,107.7,10020.0
2014-01-31,107.75,108.4,106.3,106.4,13145.0
2014-02-03,106.4,106.72,105.4,105.96,13552.0
2014-02-04,105.85,106.72,105.4,106.0,9728.0
2014-02-05,106.09,106.44,105.49,106.21,9370.0
2014-02-06,106.28,107.48,105.58,107.32,10571.0
2014-02-07,107.32,109.74,106.15,109.52,10129.0
2014-02-10,109.75,109.75,108.4,108.42,9152.0
2014-02-11,107.72,109.75,107.72,108.2,6858.0
2014-02-12,108.24,109.0,107.72,108.27,7646.0
2014-02-13,108.2,109.0,107.64,108.58,8719.0
2014-02-14,108.58,109.25,107.64,109.05,7703.0
2014-02-17,109.13,109.4,108.64,109.1,4823.0
2014-02-18,109.07,110.7,108.64,110.63,8062.0
2014-02-19,110.55,110.82,108.84,110.42,8279.0
2014-02-20,110.39,110.82,109.58,110.49,8982.0
2014-02-21,110.5,110.5,109.35,109.84,7797.0
2014-02-24,109.65,110.77,109.5,110.71,7686.0
2014-02-25,110.64,110.77,109.42,109.59,6915.0
2014-02-26,109.56,110.64,109.2,109.51,6511.0
2014-02-27,0.0,108.77,108.77,108.77,0.0
2014-02-28,108.85,109.45,108.4,109.15,6646.0
2014-03-03,109.44,112.39,109.15,111.25,14655.0
2014-03-04,111.16,112.39,109.0,109.15,11967.0
2014-03-05,109.17,107.75,107.75,107.75,0.0
2014-03-06,107.66,108.4,108.4,108.4,0.0
2014-03-07,108.3,109.09,107.37,108.75,7432.0
2014-03-10,108.73,108.85,107.75,107.84,8362.0
2014-03-11,107.88,108.85,107.75,108.4,7064.0
2014-03-12,108.41,108.7,107.61,108.28,6501.0
2014-03-13,108.26,108.55,106.98,107.44,2943.0
2014-03-14,106.85,108.5,106.5,108.5,10037.0
2014-03-17,108.55,108.6,106.16,106.4,9906.0
2014-03-18,106.4,106.85,105.85,106.65,10030.0
2014-03-19,106.6,106.87,105.71,105.84,7388.0
2014-03-20,105.9,106.87,105.41,106.23,9592.0
2014-03-21,106.22,107.77,106.01,107.2,9633.0
2014-03-24,107.01,107.5,106.45,106.59,9131.0
2014-03-25,106.59,107.5,106.44,106.93,8990.0
2014-03-26,106.97,107.48,106.44,107.0,8013.0
2014-03-27,107.0,107.99,106.48,107.69,8752.0
2014-03-28,107.73,108.39,106.77,107.97,8000.0
2014-03-31,108.0,108.33,107.05,107.7,8207.0
2014-04-01,107.66,108.33,105.1,105.25,10179.0
2014-04-02,105.32,105.85,103.95,104.7,12519.0
2014-04-03,104.59,106.32,103.95,106.22,9974.0
